122.7085 227.9429 0.7600 0.1377 1.0000
204.0037 143.3245 0.9796 0.4372 1.0000
101.2509 125.5841 0.7439 0.2171 1.0000
199.1187 299.6335 0.7909 0.1955 1.0000
159.7807 19.1106 0.9295 0.0989 1.0000
204.6023 161.8889 0.8197 0.3510 1.0000
211.6600 216.6283 0.7954 0.3207 1.0000
86.6169 125.8680 0.8433 0.2316 1.0000
102.8001 269.9460 0.8714 0.3923 1.0000
119.0213 286.9783 0.9079 0.1116 1.0000
71.7742 91.7927 0.7977 0.2435 1.0000
217.8773 75.7197 0.8403 0.4038 1.0000
181.4304 80.7635 0.8142 0.0103 1.0000
149.5365 187.6489 0.7825 0.3574 1.0000
58.8061 82.1632 0.7750 0.0958 1.0000
189.6851 264.3774 0.7770 0.2116 1.0000
241.0657 285.0720 0.7056 0.0224 1.0000
224.9600 265.6582 0.9886 0.0818 1.0000
262.0867 74.6554 0.9403 0.2218 1.0000
129.3832 181.5340 0.9155 0.4384 1.0000
64.3210 39.9351 0.7510 0.0229 1.0000
47.6071 20.5010 0.7533 0.2893 1.0000
111.1337 45.4736 0.8654 0.1988 1.0000
49.3018 96.8509 0.8100 0.0364 1.0000
14.8861 287.6579 0.7758 0.4016 1.0000
232.6060 32.2702 0.7530 0.2968 1.0000
263.6136 183.9717 0.7595 0.3520 1.0000
222.1012 289.2358 0.9476 0.1768 1.0000
119.0057 183.7392 0.9819 0.1363 1.0000
208.4424 77.3589 0.9794 0.1419 1.0000
135.7230 296.9224 0.8914 0.1003 1.0000
233.7902 92.2386 0.9370 0.2027 1.0000
41.8246 118.7535 0.9751 0.0208 1.0000
151.2970 267.4647 0.9755 0.2208 1.0000
262.0057 215.4454 0.9388 0.0111 1.0000
248.8480 105.5323 0.7961 0.0275 1.0000
206.6467 237.4383 0.7248 0.1784 1.0000
17.0565 58.1152 0.7785 0.1789 1.0000
101.4391 115.2372 0.9132 0.1283 1.0000
133.6914 137.5841 0.8533 0.2789 1.0000
77.8157 118.4694 0.9525 0.1847 1.0000
22.5419 137.5271 0.8530 0.2309 1.0000
65.1930 183.6149 0.7521 0.3564 1.0000
254.0884 271.6663 0.9177 0.1121 1.0000
90.6917 60.9848 0.9877 0.1030 1.0000
48.1786 119.9912 0.8024 0.1102 1.0000
63.8104 73.2947 0.7106 0.3162 1.0000
30.3114 150.0808 0.8199 0.2842 1.0000
234.0915 204.3056 0.8040 0.2614 1.0000
33.1144 114.9530 0.7195 0.2145 1.0000
17.5401 211.6304 0.7882 0.3501 1.0000
70.1765 95.4993 0.7461 0.1700 1.0000
183.5965 267.0975 0.9178 0.4174 1.0000
70.4430 112.8023 0.8403 0.2138 1.0000
76.5478 19.8861 0.7694 0.3914 1.0000
199.4813 20.0134 0.9200 0.2663 1.0000
55.7401 148.7154 0.8214 0.0610 1.0000
40.1476 42.9460 0.7385 0.4071 1.0000
20.9729 254.4575 0.7275 0.4109 1.0000
260.0592 83.4729 0.8293 0.2999 1.0000
216.7457 193.1825 0.8140 0.1069 1.0000
242.7793 183.8703 0.9666 0.0457 1.0000
125.4841 158.4784 0.9058 0.1343 1.0000
264.2009 286.6691 0.7485 0.2722 1.0000
114.6266 220.2074 0.7122 0.1127 1.0000
227.7293 291.9314 0.8785 0.1340 1.0000
93.8076 105.2855 0.7707 0.2096 1.0000
181.5727 67.4506 0.8231 0.2767 1.0000
298.7718 270.3508 0.8884 0.3877 1.0000
151.0585 64.6492 0.8304 0.1610 1.0000
249.5385 113.1445 0.9358 0.4168 1.0000
72.6487 276.7913 0.8592 0.3355 1.0000
209.4824 36.2593 0.9444 0.3658 1.0000
21.6818 136.2374 0.8500 0.0704 1.0000
255.1012 72.9712 0.8147 0.1094 1.0000
80.3354 121.3983 0.9885 0.0817 1.0000
213.3974 197.9309 0.8215 0.2082 1.0000
41.5508 252.4696 0.9351 0.1136 1.0000
206.4188 235.9184 0.8436 0.3836 1.0000
22.6986 124.7703 0.8556 0.2718 1.0000
38.3209 256.3627 0.7576 0.1373 1.0000
76.5366 125.0315 0.8654 0.3695 1.0000
74.0492 108.2420 0.8231 0.2199 1.0000
142.8284 46.0917 0.9428 0.2067 1.0000
293.1860 76.4663 0.7887 0.0458 1.0000
183.2638 33.2782 0.9493 0.0821 1.0000
62.8429 62.0233 0.7054 0.3891 1.0000
139.4065 188.7977 0.9328 0.2529 1.0000
183.6236 273.9288 0.7744 0.1232 1.0000
27.1060 29.4870 0.9513 0.3721 1.0000
41.3869 196.7681 0.7938 0.2780 1.0000
264.6012 278.4372 0.9661 0.0474 1.0000
152.1301 39.0325 0.9877 0.2614 1.0000
220.8256 274.7297 0.7870 0.0818 1.0000
219.5943 110.3907 0.9594 0.1598 1.0000
101.2614 121.6344 0.7568 0.2424 1.0000
239.1166 108.5263 0.7967 0.1571 1.0000
92.2346 80.2438 0.7435 0.1971 1.0000
67.2118 273.9125 0.8854 0.2353 1.0000
204.1325 255.2007 0.9442 0.0415 1.0000
39.8451 274.0907 0.7470 0.3436 1.0000
187.8373 71.9652 0.7081 0.1084 1.0000
55.7979 222.4248 0.9639 0.3059 1.0000
196.6935 287.8016 0.8482 0.2961 1.0000
197.9896 142.9695 0.8155 0.4491 1.0000
125.3461 81.2045 0.7479 0.1290 1.0000
31.9593 291.5330 0.8182 0.2771 1.0000
54.6578 145.1418 0.8199 0.2480 1.0000
283.6378 42.3708 0.7559 0.0926 1.0000
104.3501 144.5977 0.8869 0.2034 1.0000
181.9942 227.6688 0.9116 0.0218 1.0000
78.5825 149.2113 0.9222 0.0797 1.0000
75.2161 63.6687 0.7426 0.2204 1.0000
287.7601 279.9752 0.8548 0.2332 1.0000
247.6560 250.4242 0.9249 0.0618 1.0000
273.1733 49.8710 0.8444 0.2657 1.0000
262.8935 219.7924 0.9366 0.0614 1.0000
47.8927 171.3295 0.7739 0.2635 1.0000
242.2559 27.9134 0.9622 0.2977 1.0000
212.1327 157.0245 0.9300 0.2553 1.0000
37.6091 269.3050 0.8552 0.2362 1.0000
285.8751 50.6993 0.7789 0.3570 1.0000
187.2458 49.9888 0.9327 0.1549 1.0000
80.9325 54.7344 0.8720 0.4075 1.0000
189.4556 117.5005 0.8427 0.4416 1.0000
104.9062 92.3874 0.7586 0.3879 1.0000
286.4350 246.6727 0.8656 0.2090 1.0000
187.1207 269.1476 0.8206 0.4470 1.0000
262.9875 235.6803 0.8430 0.1113 1.0000
64.8746 138.5191 0.9784 0.1020 1.0000
223.2828 231.5900 0.7638 0.4185 1.0000
268.7022 137.9291 0.7545 0.3614 1.0000
274.0889 107.7397 0.7916 0.3947 1.0000
75.5837 187.4520 0.7401 0.4042 1.0000
63.1290 15.5313 0.7712 0.2053 1.0000
159.4211 122.9001 0.7926 0.0217 1.0000
281.5169 249.9164 0.7271 0.1856 1.0000
177.4793 255.0217 0.8325 0.0869 1.0000
59.5053 131.5802 0.7233 0.1322 1.0000
199.0882 125.6656 0.8050 0.3711 1.0000
266.7342 28.8845 0.7387 0.1736 1.0000
244.8009 284.5457 0.7544 0.3211 1.0000
239.3295 213.7377 0.8839 0.1860 1.0000
31.6954 285.6645 0.8278 0.4422 1.0000
221.3140 186.9193 0.9839 0.1476 1.0000
52.0703 294.2899 0.8032 0.1318 1.0000
249.6402 125.4113 0.9501 0.0194 1.0000
155.2872 21.5676 0.7268 0.0456 1.0000
134.6220 43.7055 0.9015 0.1851 1.0000
117.6258 135.3965 0.7664 0.2560 1.0000
270.0345 146.7552 0.7961 0.2281 1.0000
179.1854 240.1365 0.7962 0.0153 1.0000
18.0294 163.7229 0.8273 0.3186 1.0000
258.9503 62.7920 0.7656 0.3987 1.0000
273.2330 278.6129 0.7405 0.2674 1.0000
83.8224 35.7404 0.8766 0.3019 1.0000
206.6232 69.8473 0.7128 0.3805 1.0000
253.7328 145.6366 0.8864 0.3071 1.0000
163.5113 62.6148 0.9061 0.4047 1.0000
238.1832 62.3832 0.7086 0.2613 1.0000
87.7624 76.3431 0.8364 0.2955 1.0000
14.6222 225.1091 0.8243 0.0611 1.0000
283.0281 36.8665 0.9682 0.2297 1.0000
257.1420 227.7058 0.7161 0.2255 1.0000
124.5253 201.7371 0.9307 0.2067 1.0000
181.9719 257.0948 0.9293 0.1462 1.0000
283.2149 126.4905 0.9748 0.0160 1.0000
168.9388 181.8488 0.7622 0.1181 1.0000
276.5284 10.9737 0.7129 0.3937 1.0000
291.0541 114.0696 0.9811 0.3819 1.0000
127.8307 97.4901 0.7556 0.2933 1.0000
25.8134 25.6151 0.9891 0.4028 1.0000
62.6125 112.6482 0.7275 0.1539 1.0000
253.6203 37.0924 0.8321 0.3752 1.0000
185.9692 108.4173 0.7225 0.4284 1.0000
274.1367 42.0944 0.8630 0.3624 1.0000
99.9295 142.6095 0.7933 0.0830 1.0000
152.7026 54.5602 0.8807 0.2066 1.0000
27.0073 203.9866 0.7171 0.2595 1.0000
182.2236 188.8986 0.9653 0.1387 1.0000
193.0684 115.2634 0.9666 0.0142 1.0000
267.3892 284.9255 0.8398 0.3013 1.0000
67.8247 282.1234 0.8744 0.4265 1.0000
247.1692 93.3950 0.8972 0.2179 1.0000
92.2049 280.2114 0.9513 0.2786 1.0000
123.4447 206.1409 0.7974 0.0891 1.0000
120.6951 67.5325 0.8000 0.3422 1.0000
276.1588 49.9025 0.9806 0.1675 1.0000
65.8912 171.0871 0.9339 0.1942 1.0000
143.7022 92.8006 0.7705 0.1885 1.0000
269.9003 11.7046 0.8907 0.3520 1.0000
119.3425 264.5293 0.9664 0.4097 1.0000
10.2730 75.2501 0.8432 0.3815 1.0000
269.6424 142.1362 0.9481 0.1937 1.0000
115.8315 61.1644 0.9302 0.0700 1.0000
119.1481 216.7334 0.9580 0.2156 1.0000
132.1371 209.4966 0.8441 0.1425 1.0000
62.3497 67.9409 0.7667 0.1642 1.0000
39.8664 191.7102 0.9468 0.4398 1.0000
212.5571 164.7835 0.7329 0.1605 1.0000
159.3718 101.4264 0.9353 0.3421 1.0000
55.3252 124.7696 0.7100 0.3996 1.0000
27.0539 95.4997 0.8409 0.2183 1.0000
275.5272 86.0977 0.8933 0.1313 1.0000
151.3281 246.9133 0.7410 0.3047 1.0000
223.2923 176.3152 0.9542 0.0171 1.0000
46.0358 133.5950 0.7921 0.0242 1.0000
36.2648 176.0184 0.8938 0.2752 1.0000
159.1985 298.9631 0.9310 0.1382 1.0000
47.1356 11.3455 0.8357 0.2268 1.0000
135.6001 204.0394 0.7720 0.4174 1.0000
30.1461 73.9040 0.9756 0.2725 1.0000
249.0198 191.9965 0.7637 0.0339 1.0000
261.4427 208.0840 0.8369 0.3686 1.0000
215.2055 36.6616 0.7519 0.3375 1.0000
105.6259 221.2734 0.9362 0.3981 1.0000
129.9405 105.5271 0.7872 0.0842 1.0000
284.6874 181.9109 0.9670 0.4313 1.0000
254.3559 187.3794 0.9777 0.2336 1.0000
54.5649 212.8125 0.8689 0.1970 1.0000
16.7707 163.4774 0.8253 0.4394 1.0000
66.9901 299.5575 0.7935 0.4220 1.0000
258.6203 66.2275 0.8232 0.3695 1.0000
174.4259 176.1979 0.7266 0.1242 1.0000
205.1238 230.1661 0.9512 0.1133 1.0000
160.1645 44.0729 0.9244 0.2413 1.0000
206.7910 113.5874 0.9339 0.0570 1.0000
287.0360 27.1677 0.9068 0.4274 1.0000
298.6516 69.1628 0.7628 0.0525 1.0000
59.4853 153.4298 0.7209 0.0434 1.0000
184.1322 270.7050 0.7132 0.2080 1.0000
234.9778 179.9275 0.7377 0.1715 1.0000
202.4818 112.1901 0.8787 0.1481 1.0000
20.6639 67.1568 0.7888 0.3304 1.0000
204.7914 277.3119 0.9481 0.3406 1.0000
70.3366 216.9130 0.9048 0.3344 1.0000
44.4100 44.5147 0.9862 0.4154 1.0000
97.8000 102.3493 0.8306 0.3168 1.0000
21.3800 84.3273 0.8881 0.0987 1.0000
129.6282 172.3569 0.9190 0.1956 1.0000
279.6652 281.6698 0.9862 0.1999 1.0000
227.1283 119.0612 0.7245 0.0685 1.0000
50.8035 39.0319 0.8224 0.2554 1.0000
74.2996 39.6249 0.8826 0.2656 1.0000
244.4672 248.9183 0.8640 0.4059 1.0000
153.2987 278.6827 0.8113 0.2716 1.0000
21.5478 142.3590 0.8350 0.3743 1.0000
18.0010 212.4008 0.8509 0.1104 1.0000
280.1529 98.4701 0.8880 0.3118 1.0000
182.6495 206.1871 0.7126 0.3324 1.0000
81.7488 117.5187 0.9155 0.0509 1.0000
48.0795 33.1487 0.9346 0.3011 1.0000
129.6184 120.6606 0.8300 0.3315 1.0000
258.9564 170.2361 0.9368 0.3855 1.0000
22.4944 230.8625 0.9543 0.0426 1.0000
298.3051 28.4251 0.9398 0.2812 1.0000
58.8574 239.8004 0.8378 0.0781 1.0000
272.6026 257.3842 0.9446 0.4061 1.0000
125.6876 44.1721 0.7646 0.2699 1.0000
92.5988 31.6593 0.7040 0.0963 1.0000
298.1286 144.2464 0.7869 0.3772 1.0000
63.3409 16.7258 0.8661 0.1171 1.0000
185.5380 76.5407 0.9394 0.3268 1.0000
34.9462 199.2009 0.8891 0.3780 1.0000
118.1630 34.9938 0.9048 0.2366 1.0000
72.4902 131.1175 0.8789 0.3485 1.0000
29.0923 168.1056 0.9446 0.2851 1.0000
286.0640 119.0560 0.7468 0.1875 1.0000
136.3647 51.7867 0.7595 0.1837 1.0000
69.2379 37.9470 0.7983 0.2448 1.0000
221.3207 161.8210 0.7864 0.1594 1.0000
162.2898 296.9789 0.8595 0.1680 1.0000
178.2619 244.1284 0.7667 0.0801 1.0000
235.5839 214.8920 0.8002 0.4039 1.0000
104.2130 102.2306 0.8953 0.4280 1.0000
247.8249 281.4619 0.7301 0.2608 1.0000
293.1602 275.4982 0.9591 0.0882 1.0000
120.3866 16.9348 0.9738 0.2761 1.0000
158.2164 123.7817 0.8907 0.2486 1.0000
130.4372 27.6810 0.9701 0.3158 1.0000
32.0435 117.5397 0.9723 0.0983 1.0000
101.6496 103.8973 0.8560 0.2686 1.0000
105.9682 242.5911 0.7133 0.0796 1.0000
263.7035 283.5997 0.9821 0.2605 1.0000
31.7947 268.2365 0.9790 0.1352 1.0000
136.1803 259.4489 0.9775 0.3795 1.0000
240.1543 211.9915 0.9510 0.4485 1.0000
114.1156 73.8395 0.8586 0.3960 1.0000
260.9268 185.1601 0.9458 0.1418 1.0000
112.3886 50.2806 0.8876 0.1234 1.0000
229.5826 275.5845 0.8530 0.2587 1.0000
166.5163 49.9034 0.8439 0.2586 1.0000
250.4954 140.6020 0.9360 0.1461 1.0000
39.4683 58.6059 0.8774 0.2560 1.0000
250.7793 232.5524 0.7224 0.1197 1.0000
249.4595 212.9554 0.8400 0.0873 1.0000
257.8830 172.6165 0.7409 0.0165 1.0000
90.4137 271.2476 0.8466 0.4087 1.0000
281.9057 185.6031 0.8567 0.4356 1.0000
67.9964 35.3387 0.8064 0.0917 1.0000
81.1759 25.3867 0.9607 0.2336 1.0000
275.9616 259.2310 0.9613 0.3147 1.0000
71.6438 95.4392 0.9898 0.4315 1.0000
275.2121 128.5346 0.9542 0.1171 1.0000
123.1671 115.6727 0.9840 0.2732 1.0000
221.9165 71.1202 0.9094 0.3583 1.0000
257.1829 142.1236 0.8645 0.2156 1.0000
51.8939 208.0812 0.8908 0.3544 1.0000
240.7552 113.5754 0.7701 0.1453 1.0000
126.6575 168.4082 0.9684 0.3147 1.0000
86.4288 278.1424 0.9884 0.2646 1.0000
224.5041 189.1150 0.7733 0.2686 1.0000
48.1674 177.9743 0.7033 0.1085 1.0000
102.5600 261.4587 0.8403 0.1835 1.0000
265.5607 292.2318 0.7630 0.1586 1.0000
101.6144 129.4771 0.7515 0.0273 1.0000
225.9196 230.1967 0.7670 0.1645 1.0000
236.8665 107.1867 0.8555 0.0534 1.0000
284.5987 297.5587 0.8843 0.3085 1.0000
173.6411 218.3235 0.9129 0.4368 1.0000
24.8668 176.9692 0.9135 0.3950 1.0000
89.3211 149.6212 0.9625 0.1261 1.0000
283.4778 197.2724 0.8842 0.2830 1.0000
229.3474 100.2936 0.8132 0.4298 1.0000
289.6177 160.2917 0.7139 0.0685 1.0000
265.8263 287.6968 0.8514 0.3478 1.0000
182.8185 156.0832 0.8343 0.0402 1.0000
98.5537 153.2166 0.7336 0.2825 1.0000
194.7049 264.4384 0.7290 0.3462 1.0000
169.9675 23.4880 0.7118 0.1144 1.0000
97.9592 45.9472 0.8338 0.2154 1.0000
221.4657 186.4000 0.8432 0.1463 1.0000
59.9093 137.0211 0.7512 0.3107 1.0000
250.9332 264.5430 0.7126 0.1382 1.0000
235.7366 80.2201 0.8716 0.3327 1.0000
105.0761 243.3377 0.9242 0.3979 1.0000
21.8219 107.3769 0.7124 0.0866 1.0000
250.3913 238.3475 0.8048 0.4475 1.0000
95.5072 102.7858 0.8949 0.0111 1.0000
117.5205 199.5748 0.8447 0.0705 1.0000
39.7284 110.3990 0.8144 0.3460 1.0000
260.6900 264.8524 0.7662 0.2441 1.0000
123.0489 37.2040 0.9354 0.1072 1.0000
122.6917 156.5986 0.9465 0.1709 1.0000
211.6016 230.6344 0.7305 0.1039 1.0000
36.0433 79.7430 0.8700 0.1979 1.0000
34.9897 275.3335 0.9510 0.1979 1.0000
204.5502 252.3315 0.9277 0.2491 1.0000
244.9962 258.4182 0.9175 0.2133 1.0000
192.1866 42.5905 0.8432 0.3120 1.0000
131.7685 155.3377 0.8047 0.0853 1.0000
62.5596 221.1453 0.9118 0.2114 1.0000
31.7559 34.3746 0.9349 0.4488 1.0000
225.9839 122.2748 0.9227 0.4222 1.0000
121.0199 293.4905 0.9414 0.4229 1.0000
18.9567 263.3448 0.8854 0.4430 1.0000
70.5581 100.8406 0.9053 0.2346 1.0000
99.7469 23.4537 0.7062 0.1834 1.0000
34.3094 20.6672 0.8848 0.2805 1.0000
274.8174 98.1456 0.9236 0.3628 1.0000
81.6270 264.1985 0.7423 0.1822 1.0000
111.6101 246.5512 0.9402 0.2821 1.0000
295.5770 57.1627 0.7189 0.0499 1.0000
263.0951 258.8874 0.9547 0.1214 1.0000
295.3220 232.4698 0.7344 0.3212 1.0000
40.9262 145.2224 0.7483 0.2149 1.0000
273.1831 128.0237 0.7979 0.2165 1.0000
225.5443 152.4638 0.9424 0.0731 1.0000
195.1351 66.7917 0.7868 0.4217 1.0000
221.3860 287.6482 0.7348 0.3388 1.0000
229.3982 219.9690 0.9642 0.0995 1.0000
253.9486 260.2804 0.7287 0.2930 1.0000
277.1890 213.7741 0.8769 0.3919 1.0000
114.4662 221.9356 0.9789 0.1581 1.0000
146.4398 123.7831 0.7081 0.0967 1.0000
71.4706 73.1278 0.8769 0.4003 1.0000
28.9865 65.9734 0.9374 0.3129 1.0000
285.0440 224.8858 0.9330 0.3408 1.0000
217.5282 273.7384 0.8949 0.1651 1.0000
27.1948 200.3340 0.7084 0.0222 1.0000
58.8424 187.2778 0.8320 0.0465 1.0000
13.7368 93.8643 0.9306 0.2695 1.0000
80.5566 130.4595 0.8441 0.3648 1.0000
151.4953 41.3270 0.9210 0.2560 1.0000
46.3554 43.8980 0.8060 0.1459 1.0000
254.9890 159.5016 0.8694 0.3191 1.0000
206.4235 49.1280 0.9727 0.0497 1.0000
78.7574 200.8797 0.9546 0.1454 1.0000
195.9585 253.0430 0.8086 0.1066 1.0000
286.5243 93.0417 0.9692 0.3167 1.0000
215.2343 13.7535 0.9450 0.1053 1.0000
117.2083 12.9386 0.8586 0.1547 1.0000
289.1207 218.4610 0.8100 0.4387 1.0000
178.6647 228.0887 0.7754 0.3215 1.0000
40.0391 95.4460 0.9333 0.3928 1.0000
202.6122 283.1251 0.9746 0.1832 1.0000
179.4291 44.9371 0.8075 0.0932 1.0000
295.7169 117.8468 0.8467 0.0391 1.0000
188.7873 21.6412 0.7174 0.3733 1.0000
93.8898 288.9285 0.9842 0.1530 1.0000
262.2533 245.8025 0.7391 0.3650 1.0000
264.8345 167.6534 0.7492 0.3562 1.0000
114.8045 16.2002 0.7336 0.1834 1.0000
73.5517 258.6834 0.8993 0.3547 1.0000
196.1821 225.4945 0.8146 0.1864 1.0000
90.2470 75.9525 0.9767 0.0647 1.0000
227.6723 215.1127 0.9787 0.1996 1.0000
51.8033 30.0184 0.8533 0.2220 1.0000
271.1661 240.1110 0.8505 0.2688 1.0000
179.1561 248.5371 0.7280 0.0184 1.0000
67.6653 135.8444 0.7702 0.4049 1.0000
73.4835 293.1675 0.8830 0.3497 1.0000
264.0839 16.3035 0.8989 0.2064 1.0000
271.9805 280.4746 0.7534 0.2565 1.0000
24.4003 256.4296 0.9819 0.4323 1.0000
225.2384 102.2465 0.8584 0.3495 1.0000
295.8338 112.7582 0.8260 0.3314 1.0000
155.8604 213.9746 0.9315 0.3504 1.0000
141.3939 178.5108 0.8001 0.2859 1.0000
19.3265 179.6402 0.7470 0.0739 1.0000
240.6445 151.9532 0.8367 0.1122 1.0000
20.5364 242.2642 0.7275 0.3171 1.0000
152.8193 215.0321 0.9370 0.1313 1.0000
222.6621 84.1979 0.9082 0.3455 1.0000
116.0516 24.3622 0.7216 0.4333 1.0000
114.8920 141.0582 0.7696 0.3428 1.0000
71.8541 133.8904 0.8818 0.2638 1.0000
269.4458 55.4894 0.9001 0.2219 1.0000
122.0127 227.7212 0.9876 0.0433 1.0000
149.1733 171.6654 0.7034 0.4423 1.0000
49.9749 190.0952 0.7567 0.3215 1.0000
161.7635 105.9901 0.9887 0.3888 1.0000
135.0608 248.0165 0.8307 0.3186 1.0000
27.8687 245.5996 0.7441 0.3847 1.0000
276.2896 182.2933 0.8033 0.3472 1.0000
178.6266 198.4257 0.8580 0.3896 1.0000
96.9993 183.8042 0.8580 0.0979 1.0000
37.3151 101.5771 0.9736 0.0257 1.0000
208.2575 215.4498 0.7319 0.0448 1.0000
202.0120 114.3010 0.8059 0.1051 1.0000
254.7351 294.7397 0.9424 0.0593 1.0000
128.9243 55.4606 0.7544 0.2020 1.0000
262.2561 179.2713 0.8433 0.0699 1.0000
57.5873 164.7742 0.8204 0.4020 1.0000
216.5665 162.7007 0.9468 0.0441 1.0000
146.2615 188.4111 0.7811 0.3160 1.0000
268.8392 48.8244 0.8361 0.3395 1.0000
258.7889 37.0432 0.7189 0.3439 1.0000
175.3276 13.3764 0.8824 0.3295 1.0000
254.2063 241.8141 0.9498 0.2621 1.0000
240.0872 33.1393 0.9130 0.4478 1.0000
82.6794 153.8603 0.7988 0.3846 1.0000
229.9885 19.1960 0.8717 0.0205 1.0000
111.3022 18.9263 0.7223 0.1079 1.0000
288.1575 155.2182 0.7023 0.4023 1.0000
139.1757 170.4606 0.8808 0.3569 1.0000
272.5941 264.6165 0.7020 0.1067 1.0000
107.4945 106.8196 0.8863 0.3680 1.0000
15.6465 83.8202 0.9215 0.1712 1.0000
196.7046 276.1125 0.8179 0.2393 1.0000
75.4369 206.9773 0.7594 0.1383 1.0000
71.1593 257.4391 0.7829 0.1245 1.0000
13.3234 131.0232 0.9886 0.1286 1.0000
270.9993 78.3042 0.7986 0.1933 1.0000
241.4746 240.1110 0.7164 0.0206 1.0000
180.4057 187.0058 0.8854 0.1235 1.0000
51.6351 165.0398 0.9633 0.3205 1.0000
160.8883 127.0484 0.9260 0.0572 1.0000
218.7017 170.6497 0.7519 0.1468 1.0000
164.4489 110.7405 0.8708 0.2337 1.0000
254.4391 239.0867 0.9049 0.2232 1.0000
244.5814 250.8815 0.8539 0.0778 1.0000
12.1685 99.3848 0.7393 0.3388 1.0000
177.1464 112.1891 0.7150 0.4483 1.0000
238.5810 16.9954 0.8796 0.3017 1.0000
86.4377 195.5407 0.8937 0.1269 1.0000
46.6789 23.4117 0.8903 0.3190 1.0000
294.2459 29.4833 0.7971 0.3367 1.0000
176.1287 252.7637 0.8763 0.2631 1.0000
291.5886 281.2134 0.8477 0.4396 1.0000
298.6030 54.7187 0.8392 0.3372 1.0000
269.3821 90.1551 0.8294 0.3608 1.0000
194.9849 44.2082 0.8441 0.1086 1.0000
178.0752 219.7032 0.7201 0.2486 1.0000
120.9025 238.1124 0.9584 0.2825 1.0000
189.7944 57.4591 0.8124 0.1736 1.0000
34.7709 14.8239 0.9865 0.0905 1.0000
207.8240 247.9139 0.7075 0.3282 1.0000
